File Component,Field Name,Field Description,Level,Type,Length,Repricer,Position
Detail,OCCUR_SPAN_TO_DATE_17,To date associated with OCCUR_SPAN_CODE_17.  Expected when corresponding OCCUR_SPAN_CODE is submitted.  Segment Repeat.,Claim,,,Y,643
Detail,OCCUR_SPAN_CODE_18,This field defines the Occurrence Span Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence span code is defined by a span of time rather than by a single date.  Segment Repeat.,Claim,,,Y,644
Detail,OCCUR_SPAN_FROM_DATE_18,From date associated with OCCUR_SPAN_CODE_18.  Expected when corresponding OCCUR_SPAN_CODE is submitted.  Segment Repeat.,Claim,,,Y,645
Detail,OCCUR_SPAN_TO_DATE_18,To date associated with OCCUR_SPAN_CODE_18.  Expected when corresponding OCCUR_SPAN_CODE is submitted.  Segment Repeat.,Claim,,,Y,646
Detail,OCCUR_SPAN_CODE_19,This field defines the Occurrence Span Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence span code is defined by a span of time rather than by a single date.  Segment Repeat.,Claim,,,Y,647
Detail,OCCUR_SPAN_FROM_DATE_19,From date associated with OCCUR_SPAN_CODE_19.  Expected when corresponding OCCUR_SPAN_CODE is submitted.  Segment Repeat.,Claim,,,Y,648
Detail,OCCUR_SPAN_TO_DATE_19,To date associated with OCCUR_SPAN_CODE_19.  Expected when corresponding OCCUR_SPAN_CODE is submitted.  Segment Repeat.,Claim,,,Y,649
Detail,OCCUR_SPAN_CODE_20,This field defines the Occurrence Span Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence span code is defined by a span of time rather than by a single date.  Segment Repeat.,Claim,,,Y,650
Detail,OCCUR_SPAN_FROM_DATE_20,From date associated with OCCUR_SPAN_CODE_20. Expected when corresponding OCCUR_SPAN_CODE is submitted.  Segment Repeat.,Claim,,,Y,651
Detail,OCCUR_SPAN_TO_DATE_20,To date associated with OCCUR_SPAN_CODE_20.  Expected when corresponding OCCUR_SPAN_CODE is submitted.  Segment Repeat.,Claim,,,Y,652
Detail,OCCUR_SPAN_CODE_21,This field defines the Occurrence Span Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence span code is defined by a span of time rather than by a single date.  Segment Repeat.,Claim,,,Y,653
Detail,OCCUR_SPAN_FROM_DATE_21,From date associated with OCCUR_SPAN_CODE_21. Expected when corresponding OCCUR_SPAN_CODE is submitted.  Segment Repeat.,Claim,,,Y,654
Detail,OCCUR_SPAN_TO_DATE_21,To date associated with OCCUR_SPAN_CODE_21.  Expected when corresponding OCCUR_SPAN_CODE is submitted.  Segment Repeat.,Claim,,,Y,655
Detail,OCCUR_SPAN_CODE_22,This field defines the Occurrence Span Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence span code is defined by a span of time rather than by a single date.  Segment Repeat.,Claim,,,Y,656
Detail,OCCUR_SPAN_FROM_DATE_22,From date associated with OCCUR_SPAN_CODE_22.  Expected when corresponding OCCUR_SPAN_CODE is submitted.  Segment Repeat.,Claim,,,Y,657
Detail,OCCUR_SPAN_TO_DATE_22,To date associated with OCCUR_SPAN_CODE_22.  Expected when corresponding OCCUR_SPAN_CODE is submitted.  Segment Repeat.,Claim,,,Y,658
Detail,OCCUR_SPAN_CODE_23,This field defines the Occurrence Span Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence span code is defined by a span of time rather than by a single date.  Segment Repeat.,Claim,,,Y,659
Detail,OCCUR_SPAN_FROM_DATE_23,From date associated with OCCUR_SPAN_CODE_23.  Expected when corresponding OCCUR_SPAN_CODE is submitted.  Segment Repeat.,Claim,,,Y,660
Detail,OCCUR_SPAN_TO_DATE_23,To date associated with OCCUR_SPAN_CODE_23.  Expected when corresponding OCCUR_SPAN_CODE is submitted.  Segment Repeat.,Claim,,,Y,661
Detail,OCCUR_SPAN_CODE_24,This field defines the Occurrence Span Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence span code is defined by a span of time rather than by a single date.,Claim,,,Y,662
Detail,OCCUR_SPAN_FROM_DATE_24,From date associated with OCCUR_SPAN_CODE_24.  Expected when corresponding OCCUR_SPAN_CODE is submitted. Segment Repeat.,Claim,,,Y,663
Detail,OCCUR_SPAN_TO_DATE_24,To date associated with OCCUR_SPAN_CODE_24.  Expected when corresponding OCCUR_SPAN_CODE is submitted. Segment Repeat.,Claim,,,Y,664
Detail,OCCUR_CODE_01,"This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days.  (2300, HI01-4)",Claim,,,Y,665
Detail,OCCUR_DATE_01,"Date associated with OCCUR_CODE_01.  Expected when corresponding OCCUR_CODE is submitted.  (2300, HI01-4)",Claim,,,Y,666
Detail,OCCUR_CODE_02,"This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days. (2300, HI02-2)",Claim,,,Y,667
Detail,OCCUR_DATE_02,"Date associated with OCCUR_CODE_02.  Expected when corresponding OCCUR_CODE is submitted.  (2300, HI02-4)",Claim,,,Y,668
Detail,OCCUR_CODE_03,"This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days.   (2300, HI03-2)",Claim,,,Y,669
Detail,OCCUR_DATE_03,"Date associated with OCCUR_CODE_03.  Expected when corresponding OCCUR_CODE is submitted.   (2300, HI03-4)",Claim,,,Y,670
Detail,OCCUR_CODE_04,"This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days.   (2300, HI04-2)",Claim,,,Y,671
Detail,OCCUR_DATE_04,"Date associated with OCCUR_CODE_04.  Expected when corresponding OCCUR_CODE is submitted.   (2300, HI04-4)",Claim,,,Y,672
Detail,OCCUR_CODE_05,"This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days.   (2300, HI05-2)",Claim,,,Y,673
Detail,OCCUR_DATE_05,"Date associated with OCCUR_CODE_05.  Expected when corresponding OCCUR_CODE is submitted.  (2300, HI05-4)",Claim,,,Y,674
Detail,OCCUR_CODE_06,"This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days.  (2300, HI06-2)",Claim,,,Y,675
Detail,OCCUR_DATE_06,"Date associated with OCCUR_CODE_06.  Expected when corresponding OCCUR_CODE is submitted.  (2300, HI06-4)",Claim,,,Y,676
Detail,OCCUR_CODE_07,"This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days.  (2300, HI07-2)",Claim,,,Y,677
Detail,OCCUR_DATE_07,"Date associated with OCCUR_CODE_07.   Expected when corresponding OCCUR_CODE is submitted.  (2300, HI07-4)",Claim,,,Y,678
Detail,OCCUR_CODE_08,"This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days.  (2300, HI08-2)",Claim,,,Y,679
Detail,OCCUR_DATE_08,"Date associated with OCCUR_CODE_08. Expected when corresponding OCCUR_CODE is submitted.  (2300, HI08-4)",Claim,,,Y,680
Detail,OCCUR_CODE_09,"This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days.  (2300, HI09-2)",Claim,,,Y,681
Detail,OCCUR_DATE_09,"Date associated with OCCUR_CODE_09.  Expected when corresponding OCCUR_CODE is submitted.  (2300, HI09-4)",Claim,,,Y,682
Detail,OCCUR_CODE_10,"This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days. (2300, HI10-2)",Claim,,,Y,683
Detail,OCCUR_DATE_10,"Date associated with OCCUR_CODE_10.  Expected when corresponding OCCUR_CODE is submitted.   (2300, HI10-4)",Claim,,,Y,684
Detail,OCCUR_CODE_11,"This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days.  (2300, HI11-2)",Claim,,,Y,685
Detail,OCCUR_DATE_11,"Date associated with OCCUR_CODE_11.  Expected when corresponding OCCUR_CODE is submitted. (2300, HI11-4)",Claim,,,Y,686
Detail,OCCUR_CODE_12,"This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days.  (2300, HI12-2)",Claim,,,Y,687
Detail,OCCUR_DATE_12,"Date associated with OCCUR_CODE_12.  Expected when corresponding OCCUR_CODE is submitted.  (2300, HI12-4)",Claim,,,Y,688
Detail,OCCUR_CODE_13,This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days.  Segment Repeat,Claim,,,Y,689
Detail,OCCUR_DATE_13,Date associated with OCCUR_CODE_13.  Expected when corresponding OCCUR_CODE is submitted.  Segment Repeat,Claim,,,Y,690
Detail,OCCUR_CODE_14,This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days. Segment Repeat,Claim,,,Y,691
Detail,OCCUR_DATE_14,Date associated with OCCUR_CODE_14. Expected when corresponding OCCUR_CODE is submitted.  Segment Repeat,Claim,,,Y,692
Detail,OCCUR_CODE_15,This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days. Segment Repeat,Claim,,,Y,693
Detail,OCCUR_DATE_15,Date associated with OCCUR_CODE_15.  Expected when corresponding OCCUR_CODE is submitted.  Segment Repeat,Claim,,,Y,694
Detail,OCCUR_CODE_16,This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days. Segment Repeat,Claim,,,Y,695
Detail,OCCUR_DATE_16,Date associated with OCCUR_CODE_16.  Expected when corresponding OCCUR_CODE is submitted.  Segment Repeat,Claim,,,Y,696
Detail,OCCUR_CODE_17,This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days. Segment Repeat,Claim,,,Y,697
Detail,OCCUR_DATE_17,Date associated with OCCUR_CODE_17.  Expected when corresponding OCCUR_CODE is submitted. Segment Repeat,Claim,,,Y,698
Detail,OCCUR_CODE_18,This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days. Segment Repeat,Claim,,,Y,699
Detail,OCCUR_DATE_18,Date associated with OCCUR_CODE_18.  Expected when corresponding OCCUR_CODE is submitted.  Segment Repeat,Claim,,,Y,700
Detail,OCCUR_CODE_19,This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days. Segment Repeat,Claim,,,Y,701
Detail,OCCUR_DATE_19,Date associated with OCCUR_CODE_19.  Expected when corresponding OCCUR_CODE is submitted. Segment Repeat,Claim,,,Y,702
Detail,OCCUR_CODE_20,This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days. Segment Repeat,Claim,,,Y,703
Detail,OCCUR_DATE_20,Date associated with OCCUR_CODE_20.  Expected when corresponding OCCUR_CODE is submitted. Segment Repeat.,Claim,,,Y,704
Detail,OCCUR_CODE_21,This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days.,Claim,,,Y,705
Detail,OCCUR_DATE_21,Date associated with OCCUR_CODE_21.  Expected when corresponding OCCUR_CODE is submitted.  Segment Repeat,Claim,,,Y,706
Detail,OCCUR_CODE_22,This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days. Segment Repeat,Claim,,,Y,707
Detail,OCCUR_DATE_22,Date associated with OCCUR_CODE_22.  Expected when corresponding OCCUR_CODE is submitted.  Segment Repeat,Claim,,,Y,708
Detail,OCCUR_CODE_23,This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days. Segment Repeat,Claim,,,Y,709
Detail,OCCUR_DATE_23,Date associated with OCCUR_CODE_23.  Expected when corresponding OCCUR_CODE is submitted.  Segment Repeat,Claim,,,Y,710
Detail,OCCUR_CODE_24,This field defines the Occurrence Codes associated with this service.  These codes are used to record significant occurrences connected with claims that can affect benefits and payment.  The occurrence code is for a single date in time and does not span over multiple days. Segment Repeat,Claim,,,Y,711
Detail,OCCUR_DATE_24,Date associated with OCCUR_CODE_24.  Expected when corresponding OCCUR_CODE is submitted.  Segment Repeat,Claim,,,Y,712
Detail,DOCUMENT_CONTROL_NUMBER,The value in this field represents the client specific document control number.,Claim,,,N,713
Detail,CLAIM_ATTACHMENT_TYPE_CODE,"This field indicates the title or contents of a document, report or supporting item.  Expected values are defined in the CMS 837 transaction.  (2300, PWK01)",Claim,,,N,714
Detail,CLAIM_ATTACHMENT_TRANSMIT_CODE,"This field represents the code defining timing, transmission method or format by which reports are to be sent.  Expected values are defined in the CMS 837 transaction.  (2300, PWK02)",Claim,,,N,715
Detail,CLAIM_ACN,"This field represents the code designating the system/method of code structure used for identification.  (2300, PWK05)",Claim,,,N,716
Detail,CLAIM_ATTACHMENT_TYPE_CODE_01,"This field indicates the title or contents of a document, report or supporting item.  Expected values are defined in the CMS 837 transaction.  (2300, PWK01)",Claim,,,N,717
Detail,CLAIM_ATTACHMENT_TRANSMIT_CODE_01,"This field represents the code defining timing, transmission method or format by which reports are to be sent.  Expected values are defined in the CMS 837 transaction.  (2300, PWK02)",Claim,,,N,718
Detail,CLAIM_ACN_01,"This field represents the code designating the system/method of code structure used for identification.  (2300, PWK05)",Claim,,,N,719
Detail,CLAIM_ATTACHMENT_TYPE_CODE_02,"This field indicates the title or contents of a document, report or supporting item.  Expected values are defined in the CMS 837 transaction.  (2300, PWK01)",Claim,,,N,720
Detail,CLAIM_ATTACHMENT_TRANSMIT_CODE_02,"This field represents the code defining timing, transmission method or format by which reports are to be sent.  Expected values are defined in the CMS 837 transaction.  (2300, PWK02)",Claim,,,N,721
Detail,CLAIM_ACN_02,"This field represents the code designating the system/method of code structure used for identification.  (2300, PWK05)",Claim,,,N,722
Detail,CLAIM_ATTACHMENT_TYPE_CODE_03,"This field indicates the title or contents of a document, report or supporting item.  Expected values are defined in the CMS 837 transaction.  (2300, PWK01)",Claim,,,N,723
Detail,CLAIM_ATTACHMENT_TRANSMIT_CODE_03,"This field represents the code defining timing, transmission method or format by which reports are to be sent.  Expected values are defined in the CMS 837 transaction.  (2300, PWK02)",Claim,,,N,724
Detail,CLAIM_ACN_03,"This field represents the code designating the system/method of code structure used for identification.  (2300, PWK05)",Claim,,,N,725
Detail,CLAIM_ATTACHMENT_TYPE_CODE_04,"This field indicates the title or contents of a document, report or supporting item.  Expected values are defined in the CMS 837 transaction.  (2300, PWK01)",Claim,,,N,726
Detail,CLAIM_ATTACHMENT_TRANSMIT_CODE_04,"This field represents the code defining timing, transmission method or format by which reports are to be sent.  Expected values are defined in the CMS 837 transaction.  (2300, PWK02)",Claim,,,N,727
Detail,CLAIM_ACN_04,"This field represents the code designating the system/method of code structure used for identification.  (2300, PWK05)",Claim,,,N,728
Detail,CLAIM_ATTACHMENT_TYPE_CODE_05,"This field indicates the title or contents of a document, report or supporting item.  Expected values are defined in the CMS 837 transaction.  (2300, PWK01)",Claim,,,N,729
Detail,CLAIM_ATTACHMENT_TRANSMIT_CODE_05,"This field represents the code defining timing, transmission method or format by which reports are to be sent.  Expected values are defined in the CMS 837 transaction.  (2300, PWK02)",Claim,,,N,730
Detail,CLAIM_ACN_05,"This field represents the code designating the system/method of code structure used for identification.  (2300, PWK05)",Claim,,,N,731
Detail,CLAIM_ATTACHMENT_TYPE_CODE_06,"This field indicates the title or contents of a document, report or supporting item.  Expected values are defined in the CMS 837 transaction.  (2300, PWK01)",Claim,,,N,732
Detail,CLAIM_ATTACHMENT_TRANSMIT_CODE_06,"This field represents the code defining timing, transmission method or format by which reports are to be sent.  Expected values are defined in the CMS 837 transaction.  (2300, PWK02)",Claim,,,N,733
Detail,CLAIM_ACN_06,"This field represents the code designating the system/method of code structure used for identification.  (2300, PWK05)",Claim,,,N,734
Detail,CLAIM_ATTACHMENT_TYPE_CODE_07,"This field indicates the title or contents of a document, report or supporting item.  Expected values are defined in the CMS 837 transaction.  (2300, PWK01)",Claim,,,N,735
Detail,CLAIM_ATTACHMENT_TRANSMIT_CODE_07,"This field represents the code defining timing, transmission method or format by which reports are to be sent.  Expected values are defined in the CMS 837 transaction.  (2300, PWK02)",Claim,,,N,736
Detail,CLAIM_ACN_07,"This field represents the code designating the system/method of code structure used for identification.  (2300, PWK05)",Claim,,,N,737
Detail,CLAIM_ATTACHMENT_TYPE_CODE_08,"This field indicates the title or contents of a document, report or supporting item.  Expected values are defined in the CMS 837 transaction.  (2300, PWK01)",Claim,,,N,738
Detail,CLAIM_ATTACHMENT_TRANSMIT_CODE_08,"This field represents the code defining timing, transmission method or format by which reports are to be sent.  Expected values are defined in the CMS 837 transaction.  (2300, PWK02)",Claim,,,N,739
Detail,CLAIM_ACN_08,"This field represents the code designating the system/method of code structure used for identification.  (2300, PWK05)",Claim,,,N,740
Detail,CLAIM_ATTACHMENT_TYPE_CODE_09,"This field indicates the title or contents of a document, report or supporting item.  Expected values are defined in the CMS 837 transaction.  (2300, PWK01)",Claim,,,N,741
Detail,CLAIM_ATTACHMENT_TRANSMIT_CODE_09,"This field represents the code defining timing, transmission method or format by which reports are to be sent.  Expected values are defined in the CMS 837 transaction.  (2300, PWK02)",Claim,,,N,742
Detail,CLAIM_ACN_09,"This field represents the code designating the system/method of code structure used for identification.  (2300, PWK05)",Claim,,,N,743
Detail,CLAIM_ATTACHMENT_TYPE_CODE_10,"This field indicates the title or contents of a document, report or supporting item.  Expected values are defined in the CMS 837 transaction.  (2300, PWK01)",Claim,,,N,744
Detail,CLAIM_ATTACHMENT_TRANSMIT_CODE_10,"This field represents the code defining timing, transmission method or format by which reports are to be sent.  Expected values are defined in the CMS 837 transaction.  (2300, PWK02)",Claim,,,N,745
Detail,CLAIM_ACN_10,"This field represents the code designating the system/method of code structure used for identification.  (2300, PWK05)",Claim,,,N,746
Detail,ADJUSTMENT_NUMBER,"The value in this field provides information on how many adjustments have been made to the claim line (0 - original, greater than 0 indicates times adjusted).",Line,,,N,747
Detail,ADJ_CODE_01,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored 'at this time.  This field is line level.",Line,,,N,748
Detail,ADJ_TYPE_01,"This field defines the source of the line level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc. Expected if corresponding ADJ_CODE is present.",Line,,,N,749
Detail,ADJUSTOR_ID_01,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted. Expected if corresponding ADJ_CODE is present.,Line,,,N,750
Detail,ADJ_CODE_02,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is line level.",Line,,,N,751
Detail,ADJ_TYPE_02,"This field defines the source of the line level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc. Expected if corresponding ADJ_CODE is present.",Line,,,N,752
Detail,ADJUSTOR_ID_02,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted. Expected if corresponding ADJ_CODE is present.,Line,,,N,753
Detail,ADJ_CODE_03,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is line level.",Line,,,N,754
Detail,ADJ_TYPE_03,"This field defines the source of the line level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc. Expected if corresponding ADJ_CODE is present.",Line,,,N,755
Detail,ADJUSTOR_ID_03,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted. Expected if corresponding ADJ_CODE is present.,Line,,,N,756
Detail,ADJ_CODE_04,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is line level.",Line,,,N,757
Detail,ADJ_TYPE_04,"This field defines the source of the line level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc. Expected if corresponding ADJ_CODE is present.",Line,,,N,758
Detail,ADJUSTOR_ID_04,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted. Expected if corresponding ADJ_CODE is present.,Line,,,N,759
Detail,ADJ_CODE_05,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is line level.",Line,,,N,760
Detail,ADJ_TYPE_05,"This field defines the source of the line level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc. Expected if corresponding ADJ_CODE is present.",Line,,,N,761
Detail,ADJUSTOR_ID_05,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted. Expected if corresponding ADJ_CODE is present.,Line,,,N,762
Detail,ADJ_CODE_06,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is line level.",Line,,,N,763
Detail,ADJ_TYPE_06,"This field defines the source of the line level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc. Expected if corresponding ADJ_CODE is present.",Line,,,N,764
Detail,ADJUSTOR_ID_06,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding ADJ_CODE is present.,Line,,,N,765
Detail,ADJ_CODE_07,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.",Line,,,N,766
Detail,ADJ_TYPE_07,"This field defines the source of the line level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc. Expected if corresponding ADJ_CODE is present.",Line,,,N,767
Detail,ADJUSTOR_ID_07,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding ADJ_CODE is present.,Line,,,N,768
Detail,ADJ_CODE_08,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is line level.",Line,,,N,769
Detail,ADJ_TYPE_08,"This field defines the source of the line level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding ADJ_CODE is present.",Line,,,N,770
Detail,ADJUSTOR_ID_08,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding ADJ_CODE is present.,Line,,,N,771
Detail,ADJ_CODE_09,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is line level.",Line,,,N,772
Detail,ADJ_TYPE_09,"This field defines the source of the line level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding ADJ_CODE is present.",Line,,,N,773
Detail,ADJUSTOR_ID_09,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding ADJ_CODE is present.,Line,,,N,774
Detail,ADJ_CODE_10,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is line level.",Line,,,N,775
Detail,ADJ_TYPE_10,"This field defines the source of the line level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding ADJ_CODE is present.",Line,,,N,776
Detail,ADJUSTOR_ID_10,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding ADJ_CODE is present.,Line,,,N,777
Detail,CLAIM_ADJUSTMENT_NUMBER,"The value in this field provides information on how many adjustments have been made to the claim (0 - original, greater than 0 indicates number of times adjusted).",Claim,,,N,778
Detail,CLAIM_ADJ_CODE_01,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is claim level.",Claim,,,N,779
Detail,CLAIM_ADJ_TYPE_01,"This field defines the source of the claim level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding CLAIM_ADJ_CODE is present.",Claim,,,N,780
Detail,CLAIM_ADJUSTOR_ID_01,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding CLAIM_ADJ_CODE is present.,Claim,,,N,781
Detail,CLAIM_ADJ_CODE_02,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is claim level.",Claim,,,N,782
Detail,CLAIM_ADJ_TYPE_02,"This field defines the source of the claim level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding CLAIM_ADJ_CODE is present.",Claim,,,N,783
Detail,CLAIM_ADJUSTOR_ID_02,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding CLAIM_ADJ_CODE is present.,Claim,,,N,784
Detail,CLAIM_ADJ_CODE_03,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is claim level.",Claim,,,N,785
Detail,CLAIM_ADJ_TYPE_03,"This field defines the source of the claim level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding CLAIM_ADJ_CODE is present.",Claim,,,N,786
Detail,CLAIM_ADJUSTOR_ID_03,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding CLAIM_ADJ_CODE is present.,Claim,,,N,787
Detail,CLAIM_ADJ_CODE_04,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is claim level.",Claim,,,N,788
Detail,CLAIM_ADJ_TYPE_04,"This field defines the source of the claim level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding CLAIM_ADJ_CODE is present.",Claim,,,N,789
Detail,CLAIM_ADJUSTOR_ID_04,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding CLAIM_ADJ_CODE is present.,Claim,,,N,790
