Incoming File Layout,,,,,,,
,,,,,,,
File Component,Field Name,Field Description,Level,Type,Length,Repricer,Position
Detail,ADJUSTMENT_NUMBER,"The value in this field provides information on how many adjustments have been made to the claim line (0  -  original, greater than 0 indicates times adjusted).",Line,,,N,427
Detail,ADJ_CODE_01,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.   This field is line level.",Line,,,N,428
Detail,ADJ_TYPE_01,"This field defines the source of the line level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding ADJ_CODE is present.",Line,,,N,429
Detail,ADJUSTOR_ID_01,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding ADJ_CODE is present.,Line,,,N,430
Detail,ADJ_CODE_02,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.   This field is line level.",Line,,,N,431
Detail,ADJ_TYPE_02,"This field defines the source of the line level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding ADJ_CODE is present.",Line,,,N,432
Detail,ADJUSTOR_ID_02,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding ADJ_CODE is present.,Line,,,N,433
Detail,ADJ_CODE_03,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.   This field is line level.",Line,,,N,434
Detail,ADJ_TYPE_03,"This field defines the source of the line level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding ADJ_CODE is present.",Line,,,N,435
Detail,ADJUSTOR_ID_03,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding ADJ_CODE is present.,Line,,,N,436
Detail,ADJ_CODE_04,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.   This field is line level.",Line,,,N,437
Detail,ADJ_TYPE_04,"This field defines the source of the line level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding ADJ_CODE is present.",Line,,,N,438
Detail,ADJUSTOR_ID_04,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding ADJ_CODE is present.,Line,,,N,439
Detail,ADJ_CODE_05,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.   This field is line level.",Line,,,N,440
Detail,ADJ_TYPE_05,"This field defines the source of the line level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding ADJ_CODE is present.",Line,,,N,441
Detail,ADJUSTOR_ID_05,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding ADJ_CODE is present.,Line,,,N,442
Detail,ADJ_CODE_06,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.   This field is line level.",Line,,,N,443
Detail,ADJ_TYPE_06,"This field defines the source of the line level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding ADJ_CODE is present.",Line,,,N,444
Detail,ADJUSTOR_ID_06,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding ADJ_CODE is present.,Line,,,N,445
Detail,ADJ_CODE_07,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.   This field is line level.",Line,,,N,446
Detail,ADJ_TYPE_07,"This field defines the source of the line level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding ADJ_CODE is present.",Line,,,N,447
Detail,ADJUSTOR_ID_07,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted. Expected if corresponding ADJ_CODE is present.,Line,,,N,448
Detail,ADJ_CODE_08,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.   This field is line level.",Line,,,N,449
Detail,ADJ_TYPE_08,"This field defines the source of the line level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding ADJ_CODE is present.",Line,,,N,450
Detail,ADJUSTOR_ID_08,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted. Expected if corresponding ADJ_CODE is present.,Line,,,N,451
Detail,ADJ_CODE_09,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.   This field is line level.",Line,,,N,452
Detail,ADJ_TYPE_09,"This field defines the source of the line level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding ADJ_CODE is present.",Line,,,N,453
Detail,ADJUSTOR_ID_09,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted. Expected if corresponding ADJ_CODE is present.,Line,,,N,454
Detail,ADJ_CODE_10,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.   This field is line level.",Line,,,N,455
Detail,ADJ_TYPE_10,"This field defines the source of the line level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding ADJ_CODE is present.",Line,,,N,456
Detail,ADJUSTOR_ID_10,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding ADJ_CODE is present.,Line,,,N,457
Detail,CLAIM_ADJUSTMENT_NUMBER,"The value in this field provides information on how many adjustments have been made to the claim (0  -  original, greater than 0 indicates number of times adjusted).",Claim,,,N,458
Detail,CLAIM_ADJ_CODE_01,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is claim level.",Claim,,,N,459
Detail,CLAIM_ADJ_TYPE_01,"This field defines the source of the claim level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding CLAIM_ADJ_CODE is present.",Claim,,,N,460
Detail,CLAIM_ADJUSTOR_ID_01,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted. Expected if corresponding CLAIM_ADJ_CODE is present.,Claim,,,N,461
Detail,CLAIM_ADJ_CODE_02,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is claim level.",Claim,,,N,462
Detail,CLAIM_ADJ_TYPE_02,"This field defines the source of the claim level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding CLAIM_ADJ_CODE is present.",Claim,,,N,463
Detail,CLAIM_ADJUSTOR_ID_02,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding CLAIM_ADJ_CODE is present.,Claim,,,N,464
Detail,CLAIM_ADJ_CODE_03,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is claim level.",Claim,,,N,465
Detail,CLAIM_ADJ_TYPE_03,"This field defines the source of the claim level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding CLAIM_ADJ_CODE is present.",Claim,,,N,466
Detail,CLAIM_ADJUSTOR_ID_03,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding CLAIM_ADJ_CODE is present.,Claim,,,N,467
Detail,CLAIM_ADJ_CODE_04,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is claim level.",Claim,,,N,468
Detail,CLAIM_ADJ_TYPE_04,"This field defines the source of the claim level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding CLAIM_ADJ_CODE is present.",Claim,,,N,469
Detail,CLAIM_ADJUSTOR_ID_04,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted. Expected if corresponding CLAIM_ADJ_CODE is present.,Claim,,,N,470
Detail,CLAIM_ADJ_CODE_05,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is claim level.",Claim,,,N,471
Detail,CLAIM_ADJ_TYPE_05,"This field defines the source of the claim level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding CLAIM_ADJ_CODE is present.",Claim,,,N,472
Detail,CLAIM_ADJUSTOR_ID_05,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding CLAIM_ADJ_CODE is present.,Claim,,,N,473
Detail,CLAIM_ADJ_CODE_06,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is claim level.",Claim,,,N,474
Detail,CLAIM_ADJ_TYPE_06,"This field defines the source of the claim level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding CLAIM_ADJ_CODE is present.",Claim,,,N,475
Detail,CLAIM_ADJUSTOR_ID_06,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted. Expected if corresponding CLAIM_ADJ_CODE is present.,Claim,,,N,476
Detail,CLAIM_ADJ_CODE_07,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is claim level.",Claim,,,N,477
Detail,CLAIM_ADJ_TYPE_07,"This field defines the source of the claim level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding CLAIM_ADJ_CODE is present.",Claim,,,N,478
Detail,CLAIM_ADJUSTOR_ID_07,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding CLAIM_ADJ_CODE is present.,Claim,,,N,479
Detail,CLAIM_ADJ_CODE_08,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is claim level.",Claim,,,N,480
Detail,CLAIM_ADJ_TYPE_08,"This field defines the source of the claim level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding CLAIM_ADJ_CODE is present.",Claim,,,N,481
Detail,CLAIM_ADJUSTOR_ID_08,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.   Expected if corresponding CLAIM_ADJ_CODE is present.,Claim,,,N,482
Detail,CLAIM_ADJ_CODE_09,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is claim level.",Claim,,,N,483
Detail,CLAIM_ADJ_TYPE_09,"This field defines the source of the claim level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding CLAIM_ADJ_CODE is present.",Claim,,,N,484
Detail,CLAIM_ADJUSTOR_ID_09,This is the username for the individual that processed the adjustment in the client's claim system and is associated with the claim line adjusted.  Expected if corresponding CLAIM_ADJ_CODE is present.,Claim,,,N,485
Detail,CLAIM_ADJ_CODE_10,"This field is the client’s adjustment code, as maintained in their system.  Should this information be needed for further data analysis, a detailed mapping will be requested from the client.  Mapping and/or descriptions will not be stored at this time.  This field is claim level.",Claim,,,N,486
Detail,CLAIM_ADJ_TYPE_10,"This field defines the source of the claim level adjustment that was completed by the client.  Examples might be Internally Generated, Contractual, Government Mandate, etc.  Expected if corresponding CLAIM_ADJ_CODE is present.",Claim,,,N,487
Detail,CLAIM_ADJUSTOR_ID_10,Client employee who actually made the claim level adjustment.  Expected if corresponding CLAIM_ADJ_CODE is present.,Claim,,,N,488
Detail,ANESTHESIA_TIME,This field represents the amount of time that anesthesia was administered to the patient during the service provided.  Time is submitted in whole minutes.,Line,,,N,489
Detail,CHECK_NUM,This field stores the actual check number on which this claim was paid. For incoming (TBA) claims the field should be left blank. The actual check number is populated in the history file.,Claim,,,N,490
Detail,PLATFORM_CODE,"Please provide the name of the claim system used to process the claim.  Examples are Nasco, Facets, Amysis, Power MHS, etc.",Claim,,,N,491
Detail,DATA_SOURCE,"The value in this field defines from where the claim data was pulled within the client’s platform. For example, if the client is a Facets client, the client platform would be Facets and the data may have been pulled from the Data Warehouse.",Claim,,,N,492
Detail,EMERGENCY_INDICATOR_YN,"This field defines whether or not the service being billed is related to an emergency.  Valid values are:  “Y” value indicates service provided was emergency related; an “N” value indicates service provided was not emergency related.  (2300, SV109)",Line,,,N,493
Detail,PAPER_INDICATOR,"Claim submission type. Valid values are:
P  -  Paper
E  -  Electronic",Claim,,,N,494
Detail,CIT_RESTRICTED_ID,This field is a free-form field used to define CIT restrictions that allow clients to define an appropriate level of security for internal data access. This field is not to be used until the client and Implementation Services Director determine a need.,Claim,,,N,495
Detail,CV_US_ONLY_YN,The value in this field indicates whether the claim has to be routed to U.S. only resources. A 'Y' value indicates the claim has to be routed to U.S. only resources.,Claim,,,N,496
Detail,CDF_TEXT_01,Line level client defined field.  Use of this field should be discussed to ensure proper utilization and storage prior to the addition of data in the file.  Data provided in this field will be reflected on the Invoice Detail Report (IDR).,Line,,,N,497
Detail,CDF_TEXT_02,Line level client defined field.  Use of this field should be discussed to ensure proper utilization and storage prior to the addition of data in the file.  Data provided in this field will be reflected on the Invoice Detail Report (IDR).,Line,,,N,498
Detail,CDF_TEXT_03,Line level client defined field.  Use of this field should be discussed to ensure proper utilization and storage prior to the addition of data in the file.  Data provided in this field will be reflected on the Invoice Detail Report (IDR).,Line,,,N,499
Detail,CLAIM_CDF_TEXT_01,Claim level client defined field.  Use of this field should be discussed to ensure proper utilization and storage prior to the addition of data in the file.,Claim,,,N,500
Detail,CLAIM_CDF_TEXT_02,Claim level client defined field.  Use of this field should be discussed to ensure proper utilization and storage prior to the addition of data in the file.,Claim,,,N,501
Detail,CLAIM_CDF_TEXT_03,Claim level client defined field.  Use of this field should be discussed to ensure proper utilization and storage prior to the addition of data in the file.,Claim,,,N,502
Detail,SUB_MEMBER_GROUP_NUMBER,The value in this field represents the Subscriber's group number ( 2000B.SBR03 ),Claim,,,Y,503
Detail,PROVIDER_SIGNATURE_PRESENT,The value in this field represents whether the Provider Signature is present. (2300.CLM06),Claim,,,Y,504
Detail,ASSIGNMENT_ACCEPTANCE,"The value in this field represents whether the Provider agrees to accept assignment under terms of the
payer's program, select ""Yes"" from the drop-down list. Otherwise,
select ""No."" (2300.CLM08)",Claim,,,Y,505
Detail,INFORMATION_RELEASE,"The value in this field represents whether the Patient has signed the release, allowing the sharing of the information (2300.CLM09)",Claim,,,Y,506
Detail,RENDERING_FACILITY_ NAME,The value in this field represents the Name of the Rendering Facility,Claim,,,Y,507
Detail,RENDERING_FACILITY_NPI,The value in this field represents the NPI of the Rendering Facility,Claim,,,Y,508
Detail,RENDERING_FACILITY__ ADDRESS_01,The value in this field represents the Address line 1 of the Rendering Facility,Claim,,,Y,509
Detail,RENDERING_FACILITY_ ADDRESS_02,The value in this field represents the Address line 2 of the Rendering Facility,Claim,,,Y,510
Detail,RENDERING_FACILITY_ ADDRESS_CITY,The value in this field represents the City of the Rendering Facility,Claim,,,Y,511
Detail,RENDERING_FACILITY_ ADDRESS_STATE,The value in this field represents the State of the Rendering Facility,Claim,,,Y,512
Detail,RENDERING_FACILITY_ ADDRESS_Zip + RRENDERING_FACILITY_ ADDRESS_ZIP_PLUS_FOUR,The value in this field represents the Zip code and the Zip plus code of the Rendering Facility,Claim,,,Y,513
Detail,RENDERING_FACILITY_ ADDRESS_COUNTRY,The value in this field represents the Country of the Rendering Facility,Claim,,,Y,514
Detail,RENDERING_PRACTITIONER__LAST_NAME,"The value in this field represents the rendering provider’s last name if rendering entity type = 'P' or Organizational Name if rendering entity type = 'E'.  Required for CV. (2310B, NM103)",Line,,,Y,515
Detail,RENDERING_PRACTITIONER__FIRST_NAME,"The value in this field represents the rendering provider’s first name.  Required for CV. (2310B, NM104)",Line,,,Y,516
Detail,RENDERING_PRACTITIONER__MIDDLE_NAME,"The value in this field represents the rendering provider’s middle name.  (2310B, NM105)",Line,,,Y,517
Detail,RENDERING_PRACTITIONER__NAME_SUFFIX,"The value in this field represents the rendering provider's suffix, as required.  (2310B, NM107)",Line,,,Y,518
Detail,RENDERING_PRACTITIONER__NPI,"The value in this field represents the CMS National Provider Identifier (NPI) for the provider rendering this service.  Default to spaces if value is not available.  (2310B, NM109)  Previously NPI and the identifier of record for professional providers. Required for CV.",Line,,,Y,519
Detail,RENDERING_PRACTITIONER__TAXONOMY_CODE,Industry standard taxonomy code of the rendering provider used by CMS and sourced by the National Uniform Claim Committee. A list of taxonomy codes is available via http://www.wpc-edi.com/reference/codelists/healthcare/health-care-provider-taxonomy-code-set/.  Required for CV.,Line,,,Y,520
Detail,REPRICER_NAME,The value in the field represent the Name of the Repricer,Line,,,Y,515
Detail,SUB_HCPCS_DESC,The value in this field represents the Level1 (CPT) or Level2 (HCPCS) procedure code description submitted by the provider for this service line (2400.SV101-07),Line,,,Y,516
Detail,CLAIM_NUM,The value in this field represent the claim fact key or the Claim versioning number.,Claim,,,Y,517
Detail,RECORD_IDENTIFIER,The value in this field represent the unique identifier of a claim record used for tracking,Claim,,,Y,518
Detail,RAY_IDENTIFIER,The value in this field represent the unique identifier of a claim used for tracking even during retry the claim,Claim,,,Y,519
Detail,EXECUTION_IDENTIFIER,The value in this field represent the unique identifier on a job level used for tracking,Claim,,,Y,520
,,,,,,,
Trailer,TRAILER_CONSTANT,Field valued with ‘TRAILER’,File,,,Y,1
Trailer,DETAIL_COUNT,This field contains the total number of DETAIL records in the file.,File,,,Y,2
Trailer,RUN_DATE,This field contains the date of the file run.,File,,,Y,3
Trailer,RUN_TIME,This field contains the time of the file run.,File,,,Y,4
Trailer,FILLER,"For Fixed Width files only. The trailer record is right-padded with spaces to equal the full length of the claim data records, taking into account the characters included in the client defined field.

The length of this field varies depending on number of characters in detail line.  The ending position will have the same ending character as the detail line.",File,,,Y,5
